# BEAST v1.8.0, r5971
# Generated Mon Feb 24 17:20:11 PST 2014 [seed=1]
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	clock.rate	treeLikelihood	coalescent
3997000	-4636.896873106668	-417.1717964321304	-4219.725076674537	5.841947543803355	2.6229769587922376	0.00573646573214814	-4219.725076674537	-416.2017500498479
3998000	-4621.815850790031	-415.456642007821	-4206.35920878221	6.1634850447715595	3.0207651430780333	0.006018474447455844	-4206.35920878221	-414.34511337544154
3999000	-4623.719819514823	-419.7484381988742	-4203.971381315949	6.004744735036445	3.4043812261059503	0.0062466444958680966	-4203.971381315949	-418.5171283563699
4000000	-4619.36424704158	-423.7303150420375	-4195.633931999542	5.769488355917723	3.2217033619549804	0.006031745940745438	-4195.633931999542	-422.55437308201266
4001000	-4642.871453974293	-431.97518464208554	-4210.896269332207	6.085600367193022	3.2181720319942873	0.006252075751449663	-4210.896269332207	-430.80011905990307
4002000	-4633.871379243948	-427.06843861954286	-4206.802940624405	5.620127387442793	3.5077061861891585	0.0068039181120074085	-4206.802940624405	-425.8066723857909
4003000	-4643.3695316525145	-433.76347346119695	-4209.606058191318	5.517453196318703	3.3787267782173918	0.005906234097205085	-4209.606058191318	-432.5400682814065
4004000	-4643.482375138637	-448.56938188766276	-4194.912993250974	5.418413939971555	3.7237567614290317	0.005882979890088834	-4194.912993250974	-447.2487658669709
4005000	-4632.206485747993	-435.35300289555835	-4196.853482852434	5.466579237146334	3.2585955143368297	0.005900847565709457	-4196.853482852434	-434.16580576926833
4006000	-4633.2049781273145	-433.44512247637505	-4199.759855650939	5.131835371481067	3.916639286436925	0.006120323342010843	-4199.759855650939	-432.07376819183236
4007000	-4629.547811479842	-431.9782201846866	-4197.569591295155	5.00977646641099	3.3120660259911605	0.006133705398801675	-4197.569591295155	-430.7745143075797
4008000	-4634.106686885034	-439.8579359467171	-4194.248750938317	5.01668245518013	2.858321215918876	0.005761930144687934	-4194.248750938317	-438.8019395515262
4009000	-4636.093292181308	-435.97794676610465	-4200.115345415204	5.041345085394022	3.3218398966384863	0.006510251629914372	-4200.115345415204	-434.77091769931604
4010000	-4629.1205126904215	-423.0129547112019	-4206.10755797922	5.616481360337681	3.3576475037185496	0.006146141741442131	-4206.10755797922	-421.79556798840605
4011000	-4627.461234098911	-427.19270276431524	-4200.2685313345955	5.543774538532994	3.386635000012908	0.0060742199158395765	-4200.2685313345955	-425.9667917413508
4012000	-4626.414633285833	-409.8590193679601	-4216.5556139178725	5.474424698027886	3.1841223123032942	0.0062761531681642295	-4216.5556139178725	-408.6945665328795
4013000	-4628.877019767137	-408.86317893356573	-4220.0138408335715	5.605607789532551	3.148406462856678	0.0063969393612651766	-4220.0138408335715	-407.7098855541772
4014000	-4625.589304018284	-403.6414687799411	-4221.947835238342	5.343275342850776	2.845052010955603	0.0060973745012066725	-4221.947835238342	-402.5897900564977
4015000	-4625.343309271573	-402.24355607059215	-4223.099753200981	5.351967794896618	2.925185448265035	0.005526873948893547	-4223.099753200981	-401.16467131685295
4016000	-4618.069818825026	-388.4196655955247	-4229.6501532295015	5.40220377235164	2.5211388713237484	0.006392485406922231	-4229.6501532295015	-387.48856237762044
4017000	-4618.521748923763	-394.989880585351	-4223.531868338412	5.56405241376614	2.562554582769439	0.006555264485845962	-4223.531868338412	-394.04232067603454
4018000	-4618.6404569322	-405.14806760160377	-4213.492389330597	5.691782819459264	2.6540310924800448	0.005943968846726338	-4213.492389330597	-404.16604398158785
4019000	-4612.752693500524	-402.01926957041576	-4210.733423930109	5.68364853062791	2.6670244413834077	0.006737768404976641	-4210.733423930109	-401.03156839247964
4020000	-4621.177433395829	-401.9017445285915	-4219.2756888672375	5.636803834103234	2.833142209695723	0.006481692985474969	-4219.2756888672375	-400.8538764184546
4021000	-4630.752124798919	-415.4494242440986	-4215.30270055482	5.874989554179251	2.6967267678314997	0.006022765954987843	-4215.30270055482	-414.45136274878394
4022000	-4645.61925555146	-426.46773787404976	-4219.15151767741	5.574058807600189	3.7993219617068297	0.006129932098170557	-4219.15151767741	-425.12678532226977
4023000	-4637.549462370112	-428.2819460141246	-4209.267516355988	5.6080581608828375	2.9586009652047567	0.005995359959687761	-4209.267516355988	-427.191234144452
4024000	-4645.060537282079	-432.3743060806417	-4212.686231201437	5.908396771017411	3.2770279308398593	0.00622935549236275	-4212.686231201437	-431.18113983217336
4025000	-4650.611338204784	-432.7460823276702	-4217.865255877114	5.849912577118476	3.493974178708575	0.005984654486248733	-4217.865255877114	-431.4890578516801
4026000	-4662.53265481834	-432.91613760034824	-4229.616517217992	5.703881465740569	3.762172458406525	0.005891702934239895	-4229.616517217992	-431.58524932537256
4027000	-4663.965593871893	-441.78269785122023	-4222.182896020673	5.693900129662956	3.4760555034001746	0.005656331921402599	-4222.182896020673	-440.53114334441665
4028000	-4654.226614535858	-444.5376031601232	-4209.6890113757345	5.6851078365674885	3.3981388468097697	0.005651967646405016	-4209.6890113757345	-443.30872330872876
4029000	-4642.71528524207	-425.36567990369343	-4217.349605338377	5.3967937979607115	3.258640596262939	0.006090445603038188	-4217.349605338377	-424.17827934468977
4030000	-4649.111546905385	-434.64026197643847	-4214.471284928946	5.6168063105563535	2.973089363441293	0.005456330603422354	-4214.471284928946	-433.545204043932
4031000	-4656.988164170975	-446.9543420848422	-4210.033822086133	5.473324428408903	3.330970779982045	0.005763583052115809	-4210.033822086133	-445.7453147147629
4032000	-4667.01445724363	-448.5370664776513	-4218.477390765979	5.973852301044331	3.6979866073645273	0.005552449407609989	-4218.477390765979	-447.22372551687414
4033000	-4655.7025568606105	-434.3339731669936	-4221.3685836936165	5.638168796292695	3.7384725354662507	0.006068410476955657	-4221.3685836936165	-433.00922764149044
4034000	-4652.05079623384	-430.9603983001581	-4221.090397933682	6.132318958967161	2.9752892249125216	0.005030284383223379	-4221.090397933682	-429.8650267630447
4035000	-4652.613346352793	-437.7330547114037	-4214.88029164139	5.778739816056977	3.2596298432178408	0.006226200769344457	-4214.88029164139	-436.5452148667277
4036000	-4664.026411398688	-444.243718044507	-4219.782693354181	5.8154817820500995	3.5863171462181893	0.005334476245393141	-4219.782693354181	-442.96125775688375
4037000	-4671.436568601942	-434.91415802862565	-4236.522410573316	5.775391800893106	3.3672065282577686	0.005034283540268932	-4236.522410573316	-433.6950402678337
4038000	-4667.065522747786	-425.37334768768017	-4241.692175060106	5.6391592730976665	3.0715327688316143	0.0056836728892130884	-4241.692175060106	-424.2454873045522
4039000	-4656.241919134408	-426.9440361736007	-4229.297882960807	5.998940282474405	3.4684972244195222	0.005696823519754409	-4229.297882960807	-425.6946179264631
4040000	-4644.903088796211	-424.57659490330377	-4220.326493892907	5.936529029021647	3.378908274161722	0.00634501057345497	-4220.326493892907	-423.3526972312199
4041000	-4629.498503669252	-407.91071371142976	-4221.587789957823	5.77737058478564	3.2321258582332293	0.0067936549743852605	-4221.587789957823	-406.7307799752697
4042000	-4635.0901503197365	-407.5876228927003	-4227.5025274270365	5.585522325275037	2.919445349324441	0.006120232375777841	-4227.5025274270365	-406.51010901094844
4043000	-4626.412556667352	-410.47364363333423	-4215.938913034018	5.594377172707694	2.9661434524695562	0.005757367056233004	-4215.938913034018	-409.38062365809816
4044000	-4622.525632397056	-409.4231429216838	-4213.102489475373	5.42185216241945	2.8247023020438897	0.0060791276478986064	-4213.102489475373	-408.3786608147978
4045000	-4615.19121779204	-399.2446663101752	-4215.946551481865	5.428100407594312	2.7550284311814695	0.006955817579904448	-4215.946551481865	-398.22428273019557
4046000	-4601.157651084961	-394.83130958536685	-4206.326341499594	5.461862982317997	2.5730560068436135	0.006503627081156971	-4206.326341499594	-393.87971165808597
4047000	-4610.709386511037	-400.72794185706624	-4209.981444653971	5.471705200370416	2.7270990433921387	0.006308418529603035	-4209.981444653971	-399.7183950157903
4048000	-4614.099187419004	-402.84954271278855	-4211.249644706216	5.891965216371252	2.6278174209103393	0.006224784618843339	-4211.249644706216	-401.87716430450024
4049000	-4615.252246099512	-401.61518529842596	-4213.637060801087	5.489107889912838	3.15542964361624	0.006011073258837901	-4213.637060801087	-400.46004955980317
4050000	-4628.169558533103	-412.95234826893727	-4215.217210264165	5.4398492707201	3.3480750467107496	0.0052464501930820475	-4215.217210264165	-411.73871625098263
4051000	-4619.791476113953	-410.85536415122886	-4208.936111962724	5.629272710464705	3.0911770412372914	0.006333354498482307	-4208.936111962724	-409.72047885885786
4052000	-4609.609324881343	-407.85355215265923	-4201.755772728684	5.13968710615743	2.9091405456134494	0.006406807375666779	-4201.755772728684	-406.77928765287317
4053000	-4608.389214514038	-412.19769013269394	-4196.191524381344	5.152002113169178	2.877096916437228	0.006493791955389006	-4196.191524381344	-411.13441457010555
4054000	-4606.369267313347	-409.8253688570347	-4196.5438984563125	5.061825259974189	3.0283372418251506	0.0064220971194520965	-4196.5438984563125	-408.7109330560948
4055000	-4609.658280506137	-412.1977788633	-4197.460501642837	5.59858008977413	3.2569043957417243	0.006299139216131058	-4197.460501642837	-411.0107025516926
4056000	-4609.804206653568	-407.50176671918325	-4202.302439934385	5.714588182463297	2.932849149369762	0.006426790200130046	-4202.302439934385	-406.41936557250625
4057000	-4613.5138904551	-406.9848742175428	-4206.529016237558	5.28320709765622	3.1146298030680533	0.006725768259042349	-4206.529016237558	-405.84203814742364
4058000	-4606.329216234491	-401.9490650712129	-4204.380151163277	5.075451122063633	2.7276540801576963	0.0068621818369229495	-4204.380151163277	-400.9387609608962
4059000	-4613.253389806044	-397.57241498208685	-4215.680974823957	5.223788517176244	2.796535595363963	0.006198829521530302	-4215.680974823957	-396.53783478882616
4060000	-4611.894233559821	-397.3802354595266	-4214.513998100295	5.251761547589893	2.8211899340359845	0.005839862181679373	-4214.513998100295	-396.3372368389719
4061000	-4611.68099520979	-403.6381591028359	-4208.042836106954	5.2345353894304125	2.7421533598050396	0.006518829079974848	-4208.042836106954	-402.6228967642728
4062000	-4619.770364308399	-407.68235277605294	-4212.088011532346	5.234090833935101	2.784488569364971	0.006035096709778952	-4212.088011532346	-406.6522534603983
4063000	-4604.333390594655	-401.0820612677214	-4203.251329326933	5.29086157309089	2.7516788139166177	0.006802906258894911	-4203.251329326933	-400.0630471582619
4064000	-4605.897682178431	-397.2687016807357	-4208.628980497695	5.193048631182342	2.613875753011783	0.006463140750280734	-4208.628980497695	-396.3014044572781
4065000	-4607.874248362251	-393.4836966697678	-4214.390551692483	5.193795853284742	2.617867980560584	0.006085744036055101	-4214.390551692483	-392.51525068710896
4066000	-4606.936032916953	-404.2802558908887	-4202.655777026064	5.20340071248754	2.9108510597641795	0.006425292673857003	-4202.655777026064	-403.2053850993896
4067000	-4612.952912983687	-407.58523552136234	-4205.367677462325	5.200957676102546	2.6918048243003025	0.005953970190510851	-4205.367677462325	-406.589069644135
4068000	-4614.979015777764	-409.9560946847785	-4205.022921092986	5.202568841204778	2.8636989366684116	0.006331246097448656	-4205.022921092986	-408.8976493149865
4069000	-4597.282766458945	-394.7781483942882	-4202.504618064657	5.196164367261401	2.6386621364540637	0.006965292317049774	-4202.504618064657	-393.80091107975716
4070000	-4609.055861108081	-400.30649511033874	-4208.749365997743	5.300793006113269	2.479698224183218	0.006854568130208021	-4208.749365997743	-399.3915036732328
4071000	-4609.972795154784	-403.52780980122617	-4206.444985353558	5.295412924194376	2.528719471533625	0.006368559402641723	-4206.444985353558	-402.5937282049488
4072000	-4606.029399528368	-389.3168815137508	-4216.712518014618	5.262515786351159	2.5423917475602438	0.007216125827096696	-4216.712518014618	-388.37656011705366
4073000	-4592.926784393852	-393.54949833516775	-4199.377286058684	5.394124562760226	2.8839421964756107	0.006613859276231209	-4199.377286058684	-392.48372629950063
4074000	-4588.346817434397	-382.4766151589944	-4205.870202275402	5.495704571448233	2.3724176049012526	0.006212524722977937	-4205.870202275402	-381.6064931126028
4075000	-4600.095154809378	-385.232136769112	-4214.863018040266	5.533390431812147	2.538309245188949	0.007264136333475251	-4214.863018040266	-384.2933744248928
4076000	-4599.24577132767	-388.9016691023614	-4210.344102225308	5.266702165883929	2.56176380307331	0.00666460866149445	-4210.344102225308	-387.9543084868745
4077000	-4600.852465694589	-393.3039276040095	-4207.548538090579	5.276786315140404	2.7532997678196907	0.006447912085000869	-4207.548538090579	-392.2846795839986
4078000	-4624.892163130613	-403.3328117110899	-4221.559351419523	5.3164070138704735	3.183500619482804	0.006002430720678525	-4221.559351419523	-402.16882786530255
4079000	-4618.8359078914045	-410.6053787682625	-4208.230529123142	5.412660180423324	2.7621654788353216	0.0065083563144295534	-4208.230529123142	-409.5828554460709
4080000	-4618.715364546785	-415.4970936428725	-4203.2182709039125	5.326465717839607	3.0510990114600567	0.006393100984933845	-4203.2182709039125	-414.37519868454586
4081000	-4619.69106196869	-412.15938274152023	-4207.53167922717	5.465105047361976	2.389339352475301	0.006034560200541578	-4207.53167922717	-411.2823312751462
4082000	-4619.236776185997	-406.6130850804533	-4212.623691105544	5.274866900902266	2.7360094526502627	0.00607123767796634	-4212.623691105544	-405.60051338810496
4083000	-4614.601624498751	-401.78732612534446	-4212.814298373407	5.508681554453126	2.9222868083531948	0.007120202367092066	-4212.814298373407	-400.70783945965627
4084000	-4612.129531468967	-408.6101310248226	-4203.519400444145	5.487151354381498	3.093937343500071	0.006862262409325276	-4203.519400444145	-407.473824261437
4085000	-4623.523264047331	-418.7239988631159	-4204.799265184215	5.499110182437388	2.9703561423725344	0.005643096611251341	-4204.799265184215	-417.62967390762236
4086000	-4641.1525463569815	-424.50545449967643	-4216.647091857305	5.522372279159314	3.1943360844933393	0.0061035846514108745	-4216.647091857305	-423.3379716470692
4087000	-4632.78171501378	-425.33533920937367	-4207.446375804406	5.552119563500146	2.883133203919144	0.006697286877922653	-4207.446375804406	-424.2697643016744
4088000	-4631.799607646607	-423.0228641637266	-4208.77674348288	5.552903076221746	3.5745023732568226	0.006112748209563071	-4208.77674348288	-421.74292544535155
4089000	-4634.460470129182	-417.40709020143606	-4217.0533799277455	5.529994131618796	3.291295409261596	0.0063501154599551355	-4217.0533799277455	-416.20945885727775
4090000	-4626.1921264695975	-420.15952999321195	-4206.032596476385	5.638105004401133	2.8696988240891312	0.006363810688928045	-4206.032596476385	-419.0989590975998
4091000	-4627.480302488684	-414.4672371502551	-4213.013065338429	5.412479811387262	2.7473077597423705	0.005804732534084834	-4213.013065338429	-413.45081098202985
4092000	-4635.167160357277	-417.03422621785495	-4218.132934139422	5.578029312317536	2.7378761328568157	0.006070898529758681	-4218.132934139422	-416.02097283349076
4093000	-4636.572999143985	-412.0745286714598	-4224.498470472525	5.498233137201362	2.716421801198073	0.0066505591673387664	-4224.498470472525	-411.0685626122985
4094000	-4627.16209989476	-420.78745855792516	-4206.374641336835	5.836962224717483	3.151559085979452	0.006025506034213963	-4206.374641336835	-419.63353577356975
4095000	-4632.795045865031	-429.89030913512875	-4202.904736729903	5.927656278871112	3.156973730984624	0.006269141649160585	-4202.904736729903	-428.7344261048175
4096000	-4622.79368970547	-423.9260539257468	-4198.867635779723	5.851661086612097	3.2943081972582497	0.005874003326016224	-4198.867635779723	-422.7279837318186
4097000	-4623.009221853228	-414.98312976628654	-4208.026092086941	5.621989754957956	3.1525285817094657	0.006116594818400987	-4208.026092086941	-413.82880831628927
4098000	-4629.528041656225	-420.6291028327795	-4208.898938823445	5.655573154072348	3.1199669895874056	0.006211453046648075	-4208.898938823445	-419.4850689582279
4099000	-4618.9767374271305	-415.6861732200602	-4203.29056420707	5.653904459412073	2.7491196799284032	0.0059626454929155226	-4203.29056420707	-414.6689298305267
4100000	-4615.784706631914	-419.99560524065004	-4195.789101391264	5.472166599593911	3.0755048407723242	0.006108738608045075	-4195.789101391264	-418.86602743839796
4101000	-4614.679413134455	-413.5595716098004	-4201.1198415246545	5.966203222337951	2.947815796011434	0.006205115884214373	-4201.1198415246545	-412.47230200593367
4102000	-4617.264427347362	-413.53481486372175	-4203.729612483639	5.527767949202145	3.0736110881667265	0.0066273250976107536	-4203.729612483639	-412.40533441804814
4103000	-4620.318257091879	-414.07740237062563	-4206.2408547212535	6.146180865467451	2.745415921564331	0.006881340161870898	-4206.2408547212535	-413.06058844728466
4104000	-4617.832061978948	-406.29220660252935	-4211.539855376419	5.654908757513395	2.5155331517462103	0.007263423066304336	-4211.539855376419	-405.3624584096119
4105000	-4608.315634114035	-402.9812757544122	-4205.3343583596225	5.3815056461829505	2.8566205277202004	0.006719025530184877	-4205.3343583596225	-401.924917436394
4106000	-4604.911872012037	-399.5443213161881	-4205.367550695849	5.635508098652937	2.6384837050038072	0.006389611180519957	-4205.367550695849	-398.5677273070191
4107000	-4613.758995018333	-414.0807802976591	-4199.678214720674	5.180235086479516	3.2020448997388162	0.006162092436559711	-4199.678214720674	-412.91082856834197
4108000	-4625.887945859707	-416.17034638549114	-4209.717599474216	5.278821957250714	3.496858922091742	0.006824397878220432	-4209.717599474216	-414.91165687289856
4109000	-4632.602596457422	-417.0134787780253	-4215.589117679397	5.378406606227037	2.928698354931744	0.006722536330534744	-4215.589117679397	-415.93219816483645
4110000	-4648.589174953857	-435.9901574307182	-4212.599017523138	5.254100104408144	2.8353092244126623	0.006417143054183041	-4212.599017523138	-434.94158928256553
4111000	-4660.688401490024	-437.59410170670037	-4223.094299783324	5.244483352533731	2.893021985773054	0.005496124243430089	-4223.094299783324	-436.5263039568468
4112000	-4634.585812772212	-422.41500838948775	-4212.170804382725	5.582633186352646	3.252892321861746	0.006022934071111579	-4212.170804382725	-421.2294409096532
4113000	-4629.8129916685275	-416.2550069577998	-4213.557984710727	5.584629001616139	3.021671444971503	0.006503332815333652	-4213.557984710727	-415.1426934880996
4114000	-4632.786890696533	-419.1508299116631	-4213.63606078487	5.311813170638231	2.9256133137767177	0.0061332136313168	-4213.63606078487	-418.07119255940404
4115000	-4643.487555336101	-426.1752680058938	-4217.312287330207	5.510134828686044	2.863847080627297	0.005877612246367029	-4217.312287330207	-425.1172245396103
4116000	-4629.394596452843	-418.06375652684426	-4211.330839925999	5.500577766419616	3.2523800226321997	0.006513564691290891	-4211.330839925999	-416.8778559191668
4117000	-4645.9305706621235	-423.87676182826044	-4222.053808833863	5.424837215549992	3.1138765730736773	0.0067368923134891396	-4222.053808833863	-422.7341564994563
4118000	-4640.828665675906	-413.71743563374486	-4227.111230042162	5.629632731999014	2.92236430722578	0.006797410731357326	-4227.111230042162	-412.63824524010346
4119000	-4640.601763675323	-411.84139124821456	-4228.760372427108	5.896267920867651	3.220789938247779	0.006257766028516623	-4228.760372427108	-410.6655068302792
4120000	-4620.324877459719	-397.34097950886945	-4222.9838979508495	5.279536460620238	2.7861884064664753	0.006406385911245335	-4222.9838979508495	-396.30989862373264
4121000	-4611.9441976586295	-402.56776843610714	-4209.376429222522	5.288721916109856	2.9088768077009557	0.005863492675813298	-4209.376429222522	-401.4941379134912
4122000	-4617.328030692414	-409.80093955933904	-4207.527091133075	5.286279857556205	2.752923700326677	0.006498262483050298	-4207.527091133075	-408.78177778618067
4123000	-4605.949510621867	-399.087754791832	-4206.861755830036	5.3715973882847505	2.750453918239082	0.006834482345251457	-4206.861755830036	-398.06915435025155
4124000	-4619.192207063934	-402.381418159846	-4216.8107889040875	5.435566151266241	2.608600258046341	0.006098491079830706	-4216.8107889040875	-401.41650589089073
4125000	-4616.8953108068945	-401.93735323485043	-4214.957957572044	5.624151230455353	2.967785574576144	0.006715872365528699	-4214.957957572044	-400.84282128555236
4126000	-4606.38867055218	-397.28262386186054	-4209.106046690319	5.299052850537296	2.866928416926225	0.00601778516044414	-4209.106046690319	-396.22336485804703
4127000	-4617.458491336873	-406.19432254738643	-4211.264168789487	5.36779305094897	2.9255570110544444	0.006598402304925392	-4211.264168789487	-405.1142392513977
4128000	-4607.134631881378	-404.31788230232223	-4202.816749579055	5.888301628742393	2.942591580465575	0.007151183317801523	-4202.816749579055	-403.23144043598364
4129000	-4612.238715416453	-408.6867496393239	-4203.551965777128	6.073737505585197	2.8638448881433125	0.0063140270751369494	-4203.551965777128	-407.62827052378486
4130000	-4610.573971356413	-393.25075688367247	-4217.32321447274	5.272205486120345	2.726138261939906	0.006700614332153498	-4217.32321447274	-392.24117021763834
4131000	-4609.80933633403	-401.51708506629666	-4208.292251267734	5.264551092797184	2.8469681696849873	0.0062319008058192744	-4208.292251267734	-400.4645985375578
4132000	-4618.279667713703	-406.1552784733728	-4212.12438924033	5.54209701404908	2.6276353487576576	0.00612750193937712	-4212.12438924033	-405.18306663661906
4133000	-4613.88677843049	-410.5380500296454	-4203.348728400845	5.42011499335981	2.8790173587625487	0.00621594311760779	-4203.348728400845	-409.47438504547426
4134000	-4623.8687700604405	-413.5890345824541	-4210.279735477987	5.411366880930124	2.527055890993732	0.006595926697475532	-4210.279735477987	-412.6553837100669
4135000	-4632.263335837477	-413.95190070757445	-4218.311435129903	5.832755555730377	3.1751061313568965	0.006412854986975881	-4218.311435129903	-412.7901467936025
4136000	-4635.305389023575	-410.79664676769846	-4224.508742255876	5.426178623596157	3.0329043657943484	0.006323160600132065	-4224.508742255876	-409.6808029101141
4137000	-4637.970172216678	-417.6169819791699	-4220.353190237508	5.823274516770172	2.7386448355797413	0.006183101904565444	-4220.353190237508	-416.603335664768
4138000	-4646.696846639414	-417.8791603848952	-4228.817686254519	5.384973628339368	3.089679670122334	0.006326197155232855	-4228.817686254519	-416.74476676883114
4139000	-4645.301339144354	-415.9388937684161	-4229.362445375938	6.600041269613001	3.2591189740647892	0.0064888417284297934	-4229.362445375938	-414.75094802118844
4140000	-4636.297106063203	-411.3348975309146	-4224.962208532288	5.601111479169212	3.0607044040295346	0.006267375788500453	-4224.962208532288	-410.2099850682579
4141000	-4634.101048798519	-404.34455092484944	-4229.756497873669	5.915485936937431	2.663251016874458	0.006224306821379361	-4229.756497873669	-403.35877905470187
4142000	-4613.266697867873	-405.319143830356	-4207.947554037517	5.519967023255394	2.6133334257743206	0.005914337477707041	-4207.947554037517	-404.35260291181123
4143000	-4617.773439673109	-406.6635118434218	-4211.109927829688	5.318522744453626	3.0254305491408964	0.006482835709999893	-4211.109927829688	-405.5499755960625
4144000	-4630.647606267781	-409.8916078375171	-4220.755998430264	5.708515994720155	3.23558315799194	0.0061542618335474805	-4220.755998430264	-408.7112443987549
4145000	-4632.426332629294	-407.9392691853528	-4224.487063443941	5.574958761732626	2.914987308942634	0.005823488106471626	-4224.487063443941	-406.8635802311609
4146000	-4628.000422424826	-415.54047782484616	-4212.45994459998	5.572198281072954	3.079123240821327	0.006475118010452376	-4212.45994459998	-414.40935781244514
4147000	-4635.355084778173	-418.5471710495048	-4216.807913728668	5.490580530173284	2.7279562338167924	0.006215878247923471	-4216.807913728668	-417.53740247472666
4148000	-4630.004837967479	-418.60111011027465	-4211.403727857204	5.473415701897708	2.697897011324698	0.006666298660930889	-4211.403727857204	-417.60197122678625
4149000	-4613.043616717294	-402.7949164658007	-4210.248700251494	5.610988549796032	2.835144387097471	0.0064527563949080555	-4210.248700251494	-401.7463708433299
4150000	-4638.1434066441325	-416.0718363170442	-4222.071570327088	5.345294606574168	2.935221308447882	0.006046701532420521	-4222.071570327088	-414.98900676185536
4151000	-4638.111233971921	-421.8496622106385	-4216.2615717612825	5.293666989900066	3.327639234782675	0.006276962334101544	-4216.2615717612825	-420.64112213423147
4152000	-4615.2884369785315	-415.35731545946373	-4199.931121519068	5.1726801459141445	3.0087403375865662	0.006449450534074906	-4199.931121519068	-414.24934451025746
4153000	-4607.9522881437015	-411.4199542541916	-4196.53233388951	5.226299669663779	3.1476999183928185	0.006198773222856198	-4196.53233388951	-410.26708347948306
4154000	-4620.841572857896	-411.0756225067195	-4209.765950351176	5.3265164201374136	3.0042487849319213	0.00617157240268284	-4209.765950351176	-409.9694233859574
4155000	-4620.493918633699	-413.9307080587695	-4206.563210574929	5.660197188329677	2.9148676051006923	0.006465767562636343	-4206.563210574929	-412.8544178909262
4156000	-4624.324554552742	-419.3514168573109	-4204.9731376954305	5.775819923189275	3.1162998145435106	0.005959512662155405	-4204.9731376954305	-418.2088110035078
4157000	-4627.02545789157	-414.55677797574066	-4212.46867991583	5.3818508304622386	2.9453953638064454	0.006109905964341485	-4212.46867991583	-413.4704250125131
4158000	-4625.703143145768	-425.99213719259063	-4199.711005953178	5.568490602330098	3.321999532767838	0.0060846418969032305	-4199.711005953178	-424.7854856801505
4159000	-4634.540635422805	-433.68797816856284	-4200.852657254242	5.804197288207777	3.182766579947224	0.005619564389528944	-4200.852657254242	-432.5246077919123
4160000	-4648.6752135486895	-445.7768152688555	-4202.898398279834	5.635122004687401	3.597083059429506	0.0058131999817413365	-4202.898398279834	-444.4908788131204
4161000	-4637.432963468176	-435.1907738583123	-4202.242189609864	5.637506128353096	3.1285313236968393	0.006524732825169002	-4202.242189609864	-434.04368545671184
4162000	-4648.333716980248	-425.54079475929393	-4222.792922220954	5.638294117406318	3.1844848297349335	0.006562973977118152	-4222.792922220954	-424.3759412582813
4163000	-4649.483577177392	-422.8157066948137	-4226.667870482579	6.192792557593142	3.167814987596696	0.005615888396021185	-4226.667870482579	-421.6570487345507
4164000	-4651.44221927749	-424.2571232066532	-4227.185096070837	6.187057233384804	3.0833505553623697	0.006120307893240422	-4227.185096070837	-423.1249860503964
4165000	-4646.402417140568	-428.78280603156605	-4217.619611109002	5.789456523502557	3.025723441405523	0.005717989244113425	-4217.619611109002	-427.66993782524827
4166000	-4648.967871035328	-432.34757864561277	-4216.620292389715	5.703170551863014	3.0240743433298687	0.005660009514639881	-4216.620292389715	-431.2353135936486
4167000	-4649.100062102515	-435.400121136024	-4213.699940966491	5.6709770487266695	3.3658443629233084	0.005401964939305231	-4213.699940966491	-434.18104031437576
4168000	-4650.434487876855	-430.67144409023405	-4219.763043786621	5.699908921745434	3.140887553393292	0.005468426422946021	-4219.763043786621	-429.5214702435155
4169000	-4643.840314921315	-434.8383779352798	-4209.001936986036	5.490268032729488	2.8634226517977925	0.006303192485091796	-4209.001936986036	-433.78005710207736
4170000	-4657.57082647614	-439.7290749307111	-4217.841751545428	5.643426121435591	3.474600827569985	0.005586871141087261	-4217.841751545428	-438.4780084569153
4171000	-4647.032608499633	-432.79433173963514	-4214.238276759998	5.399122261973781	2.9923568185231493	0.0065617198593756944	-4214.238276759998	-431.69170870924637
4172000	-4641.646402847779	-424.21317142473697	-4217.433231423042	5.677997605717687	3.239838879797467	0.00611974348061819	-4217.433231423042	-423.0315280811462
4173000	-4642.24608886322	-424.7123367370114	-4217.533752126209	5.351675460178886	3.211441605071522	0.006499686192694942	-4217.533752126209	-423.53911711633805
4174000	-4639.283757234328	-421.99586059948354	-4217.287896634844	5.851826338307553	3.1028029784744144	0.0060609909570057815	-4217.287896634844	-420.8574937189612
4175000	-4626.552656707844	-421.6761790474969	-4204.8764776603475	5.580387748096948	3.0617326285841004	0.006228865721414371	-4204.8764776603475	-420.55096920756085
4176000	-4618.491346858515	-421.71386051791166	-4196.777486340603	5.483186226702365	3.341023287187062	0.005990388333168595	-4196.777486340603	-420.50159299610334
4177000	-4621.51511531468	-420.58659227622763	-4200.928523038452	5.843470009706766	2.9995850776993636	0.006329953612128671	-4200.928523038452	-419.4817883509463
4178000	-4622.520675389935	-425.58413407724896	-4196.936541312686	5.450194791895119	2.8702881608781845	0.005684641489587216	-4196.936541312686	-424.5240370065409
4179000	-4605.381245283167	-397.50658490395654	-4207.874660379211	5.732963489382375	2.6939398977312585	0.0068182725275891375	-4207.874660379211	-396.50876186336626
4180000	-4612.556324010853	-401.1496427312025	-4211.406681279651	6.024770805692647	2.809311763618474	0.006180625018142089	-4211.406681279651	-400.11052257681666
4181000	-4605.649034603916	-399.0368003817302	-4206.612234222186	5.5314444188105485	2.78927414114315	0.006403669762522455	-4206.612234222186	-398.00461531444785
